title	category
လတ်တလောမှာ ပုလဲဝင်းက ဒါရိုက်တာ ညီညီထွန်းလွင် ရိုက်ကူးတဲ့ 'သွားလူဆိုး ဒါမျိုးတော့ တတ်တယ်' ဆိုတဲ့ ရုပ်ရှင်ကားကြီး မှာ 	3
ကျော်ရဲအောင် ၊ပြေတီဦး၊နေမင်း အိန္ဒြာကျော်ဇင်၊ စိုးမြတ်သူဇာ တို့နဲ့အတူ ပါဝင်ထားပြီး မကြာခင်ရုံတင်ပြသတော့ မှာ ဖြစ်ကြောင်း ပြောပါတယ်။	3
ရုပ်ရှင်ကားကြီးမှာ မြန်မာ့ကျေးရွာ ဓလေ့ ပွဲတော်များ ကို ဖော်ကျူးထားတဲ့ ကားလည်းဖြစ်ကြောင်း ပြောပါတယ်	3
ဒီဇာတ်ကားကြီးမှာ နေမင်းကို တစ်ဖက်သတ် ကြိုက်တဲ့ ရွာက ခပ်ကြောင်ကြောင် ကောင်မလေး နေရာကနေ သရုပ်ဆောင်ထားကြောင်း လည်း ပုလဲဝင်း ကပြောပါတယ်	3
 ၈၈ ကြိမ်မြောက် အော်စကာ ဆုပေးပွဲ၌ သိမ်းပိုက် ရရှိခဲ့ကြောင်း သိရသည်	3
လီယိုနာဒို သည် အသက် ၂၂ နှစ် ကတည်းက “What’s Eating Gilbert Grape” ဇာတ်ကားဖြင့် အော်စကာ ဆန်ကာတင် စာရင်းတွင် ပထမဆုံး ပါဝင်ခဲ့သည်	3
၄င်းသည် အကောင်းဆုံး ဇာတ်ဆောင်မင်းသား အော်စကာဆု စာရင်းတွင် ယခုနှစ် အပါအဝင် စုစုပေါင်း ၅ ကြိမ် ပါဝင်ခဲ့ကြောင်း သိရသည်	3
ထို့အပြင် ၈၆ ကြိမ်မြောက် အော်စကာ ဆုပေးပွဲ၌လည်း “The Wolf of Wall Street” ဇာတ်ကား ၏ ထုတ်လုပ်သူအဖြစ် ဆန်ကာတင် စာရင်းတွင် ပါဝင်ခဲ့သေးကြောင်း သိရသည်	3
ဇာတ်ကားတွင် သရုပ်ဆောင်ရန် အတွက် အပူချိန် သုညအောက်တွင် နေထိုင်နိုင်ရန် လေ့ကျင့်ခြင်း	3
အမျိုးမျိုးသော ဇာတ်ရုပ်များ ရရှိစေရန် ၅ နာရီကြာ မိတ်ကပ် ပြင်ဆင်ခဲ့ရခြင်း၊ ကြောက်မက်ဖွယ် မိုးမုန်တိုင်းများ ကြားတွင် ဝက်ဝံ တစ်ကောင်နှင့် တိုက်ခိုက်ရခြင်း စသည့် အန္တရာယ်များသော	3
သူများထမင်းလုတ် ပြုတ်ကျ သွားမဲ့ အလုပ်ကို ဘယ်တော့မှ မလုပ်ဘူး ချောရတနာ	3
အနုပညာ လောကမှာ သူ့ကို ပေါချောလို့ ချစ်စနိုး ခေါ်ကြပါတယ်	3
ခုလတ်တလော မချောဘာတွေလုပ်နေလဲ ကားရိုက်တော့ မရှိတော့ဘူး	3
ကိုကြီးခင်လှိုင်တို့၊ ကိုဒိန်းဒေါင်တို့နဲ့ အငြိမ့်တွေ နယ်ကိုထွက်ကဖြစ်တာ အိမ်မှာ မရှိသလောက်ပဲ	3
လီယိုနာဒိုသည် ၂၀၁၆ ခုနှစ်တွင် ရွှေကမ္ဘာလုံးဆု၊ Screen Actors Guild နှင့် BAFTA ဆုများကိုလည်း ရရှိခဲ့ကြောင်း သိရသည်	3
 ကိုယ်ကလည်း Senior တွေကို လိုအပ်တာတွေ သင်ပြပေးပါနော် ဆိုပြီးပြောတယ်	3
သူတို့ကလည်း ကိုယ့်ကို ချစ်ခင်ပြီး လိုအပ်တာတွေ ပြောပြပေးတယ်	3
ကိုသားကြီး (ဒွေး) နဲ့ ဓာတ်ပုံရိုက်တုန်းက ကြောက်ပြီး ဒူူးတွေ ရိုက်နေတာ ဖြစ်ခဲ့တယ်။ အဆင်မပြေခဲ့ဘူး	3
နောက်ပြီး mood မရသေးရင် မရသေးဘူးဆိုပြီး ပွင့်ပွင့် လင်းလင်း ပြောဖို့လိုတယ်	3
Senior တွေဆီက ဘယ်လို ဆောင်ပုဒ်မျိုး ကြားဖူးလဲကိုရန်လေးဖြေတဲ့ အင်တာဗျူးတစ်ခု ဖတ်ဖူးတယ်	3
အိမ်ထောင်ပြုဖို့ အရွယ်လည်း ရောက်နေပြီနော်။ဟုတ်တယ်။ အိမ်ထောင်ပြုဖို့ အရွယ်ရောက်နေပါပြီ။ 	3
ဒါပေမဲ့ အချိန်မကျသေးလို့ပါ (ရယ်လျက်)ဂျာနယ်တစ်စောင်မှာ အတူ အလှူလုပ်ခဲ့တဲ့ အမျိုးသားတစ်ဦးက မချောရဲ့ ဖူးစာရှင်လား	3
အဲဒါတော့ ဟုတ်ပါတယ်။သူနဲ့ပတ်သက်ပြီး ပြောပြပါဦး။ဘာမှတော့ ပြောစရာမရှိပါဘူး။ ချောတို့က ရည်းစားဖြစ်တာလည်း ကြာပါပြီ။	3
ချွဲချွဲနွဲ့နွဲ့ ဖွဲ့ဖွဲ့နွဲ့နွဲ့ ပြောရမယ့် အရွယ်တွေလည်း မဟုတ်ပါ	3
။ချောကို အနုပညာ လမ်းကြောင်းပေါ်က မပျောက်သွားအောင် အခုထက်ထိ အားပေးနေတဲ့ ပရိသတ်တွေကို ချောက လှိုက်လှိုက်လှဲလှဲ ကျေးဇူးတင်ပါတယ်လို့ ပြောချင်ပါတယ်	3
 ပရိသတ် အားပေးနေလို့လည်း အခုထက်ထိ အနုပညာ အလုပ်တွေ လုပ်နေရတာပါလို	3
ကျောင်းဆရာမကြီးလည်း ဖြစ်ချင်တာပဲ အဆိုတော်လည်း ဖြစ်ချင်ခဲ့တာ စန္ဒီမြင့်လွင်	3
ဒီ ဆယ်ကျော်သက် အရွယ် စိတ်ကူးယဉ် အိပ်မက်က ဘာလဲတကူးတကကြီး စိတ်ကူး ယဉ်တာတော့ မဟုတ်ဘူး။ အားလုံး လုပ်ချင်ပါတယ်	3
ကျောင်းဆရာမ ကြီးလည်းဖြစ်ချင်တာပဲ။ အေးအေး ချမ်းချမ်း နေချင် တာကြောင့်ပါ။ နောက်ပြီး အဆိုတော်လည်းဖြစ် ချင်ခဲ့တာပဲ။	3
ဆရာမလုပ်ချင်တာကို စွန့် လွှတ်ခဲ့ရတာလား။စွန့်လွှတ်ခဲ့တာမဟုတ်ပါ ဘူး။ အဆိုတော်ဖြစ်ဖို့ အကြောင်း ကံပါလာလို့ပါ	3
အဆိုတော်ဖြစ်ဖို့ အကြောင်း ကံပါလာလို့ပါ။မိဘတွေ ထိန်းချုပ်တာခံခဲ့ ရလား။ထိန်းချုပ်ခံခဲ့ရတာတော့ မရှိပါဘူး	3
လွတ်လွတ်လပ်လပ်ပါပဲကိုယ်ဖြစ်ချင်တာ စွန့်လွှတ် ခဲ့ရလို့ နောင်တရတာရောရှိလား။မရှိပါဘူး။ အနုပညာအလုပ်က ဝါသနာပါလို့လုပ်ခဲ့တာလား။	3
ဝါသနာပါလို့ လုပ်ဖြစ်ခဲ့တာပါ။ထိန်းချုပ်ခံရတဲ့ ဆယ် ကျော်သက်တွေကိုရော ဘယ်လို အကြံပေးချင်လဲ။	3
မော်ဒယ်လောကတွင် နာမည်ရလာပြီး ဆုများ စွာ ပိုင်ဆိုင် ရရှိကာ ဇာတ် ကားများစတင်ရိုက်ကူး လာသူ ခင်ရူပက သူမ ၏ချစ်သူမှာ အနုပညာ လောကမှ မင်းသား	3
 မြတ်သူအောင် ဖြစ်ကြောင်း ပြောကြားလိုက်ပြီး ချစ် သူသက်တမ်း ရှစ်လရှိပြီ ဖြစ်ကြောင်း ခင်ရူပက ပြောသည်။	3
ညီမကတော့ မဖုံး ကွယ်ပါဘူး။ ညီမနဲ့ သူနဲ့က ချစ်သူတွေပေါ့။ ချစ်သူသက်တမ်း ရှစ်လလောက်ရှိပြီ	3
ခင်ရူပ ကပြောသည်။ သူမတို့ နှစ်ဦး သည် Valentine's Day နှင့်ပတ်သက်သောကာဗာများရိုက်ကူး ထားကြောင်း ခင်ရူပ ကပြောသည်	3
 အောင်မြင်တဲ့ အနုပညာသမား တစ်ယောက်ဖြစ်ဖို့ အတွက် ဘာတွေလိုအပ်လဲဟု မေးမြန်းရာ အဓိက ကတော့ အနုပညာသမား အတွက်	3
ရှိုးတက်တဲ့အခါမှာတော့ ကြောက်တဲ့ ခံစားမှုတော့ ရှိသေးတယ်	3
ရော့ခ်ကာကြီးပြောတဲ့ လူငယ်တွေ အတွက် အားပေးစကား	3
နှစ်ပေါင်း များစွာကြာအောင် ခုချိန်ထိ သူ့ရဲ့အောင်မြင်မှု ကို ထိန်းသိမ်း ထားနိုင်သူ၊Iron Crossရဲ့ ရှိုးပွဲတိုင်း မှာ လည်း ကိုကြီးငဲ၊ ကိုကြီးငဲ ဆိုပြီး အမြဲတမ်း ပွဲတောင်းခံ ရတဲ့ အငဲတို့ ICအဖွဲ့က ဇူလိုင် လ၁၄ရက်နေ့မှာaတာ့	3
 အင်္ဂလန်နိုင်ငံကို ဖျော်ဖြေရေးသွားမှာ ဖြစ်ပါတယ်	3
. ''တမင် တည်ပြီးရွေး တာတော့ မဟုတ်ဘူး။ ထိပ်ဆုံးခွေ ဖြစ်နေတော့ နည်းနည်း Safe ဖြစ်အောင် သီချင်းကို နည်းနည်း ပိုလုပ်တယ်။	3
 ၁၅ပုဒ်၊ ၁၆ပုဒ်လောက် တီးဖြစ်သွား တယ်။ အဲဒီထဲကမှ အဆင်ပြေသလို ရွေးလိုက်တော့ 'ကိုး'အခွေက အခု ပရိသတ် မြင်တဲ့ ပုံမျိုးဖြစ်သွားတယ်။ ၃၊၄ပုဒ်လောက်က အဆင်မပြေ လို့ ဖြုတ်လိုက်တယ်	3
အရင် ကော်ပီခွေတွေလုပ်ခဲ့တာနဲ့ ဒီ 'ကိုး'လိုမျိုး Own Tune Album လုပ်ရတာက ဘာတွေ ကွာခြားလဲလို့ အငဲ ကို 	3
ဘာကွာလဲဆိုတော့ ဒါက နည်းနည်း လွတ်လပ် တယ်။ မဆိုးပါဘူး။ တစ်မျိုးစီပါပဲ။ ကော်ပီခွေ လုပ်တုန်းက လည်း ပျော်ပါ တယ်။	3
အငဲရဲ့ 'ကိုး'အခွေအမ် တီဗီမှာလူငယ် ရော့ခ်အဖွဲ့တစ်ဖွဲ့ဖြစ်တဲ့ Wanted အဖွဲ့လည်း တစ်ပုဒ်ပါဝင် သရုပ်ဆောင် 	3
မျိုးဆက်သစ် လူငယ် ရော့ခ်အဖွဲ့တွေ ကိုရော ကိုအငဲအနေနဲ့ ဘယ်လိုမြင်မိလဲ၊ လက်တွဲ လုပ်ဆောင်ဖို့ကော ရှိလား ဆိုတော့အငဲက	3
သူတို့ တွေနဲ့တွေ့တဲ့ အချိန်တော့ ချစ်ချစ်ခင်ခင်နေကြတာ များပါတယ်။ ကျွန်တော်ကမြို့ထဲ သိပ်မထွက်တော့ သိပ်တော့မတွေ့ ဖြစ်ဘူး	3
ပြေတီဦးက ဇွန်လ၂၃ရက်နေ့မှာ ရခိုင်ပြည်နယ် စစ်တွေ မြို့က ဒုက ္ခရောက်နေ တဲ့မြို့သူ၊မြို့ သားတွေကို ကိုယ်တိုင်သွားရောက် အားပေးကူညီ ခဲ့ပါတယ်	3
 ကယ်ဆယ်ရေး စခန်း ၂ခုကို ရောက်ရှိခဲ့ပြီး စောင်၊ အဝတ် အစား၊ ခေါက်ဆွဲခြောက်ထုပ်၊ စားစရာသောက်စရာများ နဲ့ ငွေများ လှူဒါန်း	3
ရွာတစ်ရွာ ဆိုရင် တစ်ရွာလုံးမီးရှို့ထားတာမျိုး ပင်လယ်ကမ်းစပ်မြို့ဆိုတော့ အုန်းပင်တွေ ရှိတယ်။	3
တစ်ရွာလုံးမီးရှို့ ခံထားရတော့ အုန်းပင်တွေလည်း ဝါပြီး ခြောက်နေတယ်	3
ကျွန်တော့်ကိုတွေ့တဲ့အချိန်မှာ သူတို့ရဲ့မိသားစုဝင် တစ်ယောက်ကို တွေ့သလိုမျိုးပဲ	3
အမေကြီးတွေကဆိုရင် ''သားကြီးရယ် အမေ တို့မှာ ဘာမှ မရှိတော့ဘူး။ ချက်စရာ၊ ပြုတ်စရာ အိုး၊ ခွက်တွေကအစ 	3
ဒီမြန်မာနိုင်ငံထဲမှာ နေကြတဲ့ ညီအစ်ကိုမောင်နှမတွေပဲ၊ မိသားစုဝင်တွေပဲ ဘယ်သူ့မှ ပစ်ထားကြမှာမဟုတ်ဘူး	3
မရောက်ရောက်အောင် လာတယ်။ လှူတယ်။ နောက်ထပ်လည်း ဒီထက်ပိုပြီးအကူအညီတွေ လာဦးမှာပါ။ ဘာမှအားငယ်စရာမလိုဘူး။ 	3
ကျွန်တော်တို့ထက် ပိုပြီး တတ်နိုင်တဲ့၊ ပိုပြီး အင်အားကြီးတဲ့ အလှူရှင်တွေလည်	3
 စစ်တွေမြို့ ကို ရောက်တာနဲ့ ဝမ်းနည်းကြေကွဲသလို ခံစားခဲ့ရတယ်ဆိုတဲ့ ပြေတီဦးက ရခိုင်ပြည်နယ် မှာ မြင်တွေ့ခဲ့ရတဲ့ ဒုက္ခသည်တွေနဲ့ပတ်သက်ပြီး	3
 တချို့အိမ်တွေ ကလည်း မီးရှို့ခံထားရ တာမျိုး၊ မြို့ထဲကို ဝင်သွားပြီဆိုတာနဲ့ စိတ်ထဲမှာ တစ်မျိုးကြီးပဲ	3
 ငြိမ်းငြိမ်းချမ်းချမ်းနဲ့ အညင်သာဆုံး၊ အမြန်ဆုံး နိဂုံးချုပ်ဖို့ အတွက် လူတိုင်းမှာ တာဝန်ရှိကြောင်း ပြေတီဦးက ပြောပါတယ် 	3
ဗိုလ်ချုပ်အောင်ဆန်း နေရာတွင် သရုပ်ဆောင် ရန်ဒုတိယ အကြိမ် လူတွေ့ စစ်ဆေး	3
ဇွန်၁၁ရက်နေ့တွင် ဗိုလ်ချုပ်အောင်ဆန်း ရုပ်ရှင်ဖြစ်မြောက်ရေး အဖွဲ့ရုံးခန်း၌ ဇာတ်ညွှန်းအဖွဲ့ အစည်းအဝေးကို ကျင်းပခဲ့ပါသည်။ 	3
အစည်းအဝေးသို့ ဇာတ်ညွှန်းအဖွဲ့ အဖွဲ့ဝင်များဖြစ်ကြသော ဦးကြည်စိုးထွန်း၊ ဦးချစ်ဦးညို၊ ဦးမင်းထင်ကိုကိုကြီး၊ ဦးဇော်သက်ထွေး၊ ဒေါ်ကြည်ဖြူသျှင် သမိုင်းသုတေသီတစ် ဦးဖြစ်သူ ဦးဇော်လင်းတို့ တက်ရောက်ခဲ့ကြပါသည်	3
ထိုအစည်းအဝေးတွင် ဇာတ်ညွှန်းအကြမ်း ထွက်ရှိရေး အတွက် ဆွေးနွေး ခဲ့ကြသည်။	3
ဗိုလ်ချုပ်အောင်ဆန်း ရုပ်ရှင်ဖြစ်မြောက်ရေး အဖွဲ့ရုံးခန်း ၌ ဗိုလ်ချုပ်အောင်ဆန်း၏နေရာတွင် သရုပ်ဆောင်ရန် ဒုတိယအကြိမ် လျှောက်ထားသူ များအား	3
အစည်းအဝေးသို့ ဇာတ်ညွှန်းအဖွဲ့ အဖွဲ့ဝင်များဖြစ်ကြသော ဦးကြည်စိုးထွန်း၊ ဦးချစ်ဦးညို၊ ဦးမင်းထင်ကိုကိုကြီး၊ ဦးဇော်သက်ထွေး၊ ဒေါ်ကြည်ဖြူသျှင်နှင့် သမိုင်းသုတေသီတစ် ဦးဖြစ်သူ ဦးဇော်လင်းတို့ တက်ရောက်ခဲ့ကြပါသည်။	3
ထိုအစည်းအဝေးတွင် ဇာတ်ညွှန်းအကြမ်း ထွက်ရှိရေး အတွက် ဆွေးနွေး ခဲ့ကြသည်။	3
ဦးကြည်စိုးထွန်း၊ ဦးချစ်ဦးညို၊ ဦးမင်းထင်ကိုကိုကြီး၊ ဦးဇော်သက်ထွေး၊ ဒေါ်ကြည်ဖြူသျှင်နှင့် သမိုင်းသုတေသီတစ် ဦးဖြစ်သူ ဦးဇော်လင်းတို့ တက်ရောက်ခဲ့ကြပါသည်	3
အင်ဒိုနီးရှား၊ ဘာလီကျွန်းသို့ Honeymoon ထွက်ခဲ့ကြတဲ့ ပြေတီဦး နှင့် အိန္ဒြာကျော်ဇင်	3
သရုပ်ဆောင်အိန္ဒြာကျော်ဇင် ဟာ (၄)လ သား ကိုယ်ဝန်လွယ်ထားပြီလို့သိရပါတယ်။ နာမည်ကြီး သရုပ်ဆောင်တွေဖြစ်ကြတဲ့ ပြေတီဦး နဲ့ အိန္ဒြာကျော်ဇင် တို့ဟာ	3
ဇန်နဝါရီလအတွင်း မှာ မင်္ဂလာဧည့်ခံပွဲ အခမ်းအနား (၆) ပွဲဆက်တိုက်ကျင်းပပြီး လက်ထပ်ခဲ့ကြတာပါ။ 	3
သရုပ်ဆောင်အိန္ဒြာကျော်ဇင် ဟာ (၄)လ သား ကိုယ်ဝန်လွယ်ထားပြီလို့သိရပါတယ်။ 	3
နာမည်ကြီး သရုပ်ဆောင်တွေဖြစ်ကြတဲ့ ပြေတီဦး နဲ့ အိန္ဒြာကျော်ဇင် တို့ဟာ ၂၀၁၁ ခုနှစ် ဇန်နဝါရီလအတွင်း မှာ မင်္ဂလာဧည့်ခံပွဲ အခမ်းအနား (၆) ပွဲဆက်တိုက်ကျင်းပပြီး လက်ထပ်ခဲ့ကြတာပါ။ 	3
ဒါရိုက်တာ ကိုဇော်(အာရုံဦး)ရိုက်ကူးမဲ့	3
မိုင်လေးရဲ့ ဂီတ အပေါ်ခံစားမှု လေးပြောပါဦး။ သီချင်းတွေ ဆိုတာ မိုင်လေးနဲ့ ငယ်စဉ် ကတည်း ကရင်းနှီး ပြီးသားပါ။	3
သြစတြေးလျ နိုင်ငံမှာ သွား ရောက် ဖျော်ဖြေခဲ့တဲ့ ချမ်းချမ်းတစ် ယောက် ချစ်သူ မော်ဒယ်လ် သရုပ် ဆောင်ဘုဏ်းသိုက် နဲ့လမ်းခွဲ လိုက်ပြီ ဆိုတဲ့ သတင်းက	3
ဝေဖန်တာတွေ စိတ်ထဲထည့်နေရင် အလုပ်ထိခိုက် နိုင်တယ်ဆိုတဲ့ ဝိုင်းစုခိုင်သိန်း	3
အခုနောက်ပိုင်း ဝိုင်းစုခိုင်သိန်း သီချင်းဆိုတဲ့ဘက်ကို ဦးစားပေး ထားတာလား	3
အချစ်က ရယူခြင်း မဟုတ်ဘူး ဆိုတဲ့ ဝတ်မှုန်ရွှေရည်	3
တီဗွီကြော်ငြာ တွေ Bill Board တွေကနေ သရုပ်ဆောင် လောက ထဲကို ခြေချလာတဲ့ ဝတ်မှုန်ရွှေရည် ဟာ အခု ဆိုရင် နေရာစုံ၊ 	3
ကဏ္ဍစုံ၊ ဇာတ်ကောင် စရိုက် မျိုးစုံကို ကျွမ်းကျင် ပိုင်နိုင်စွာ သရုပ် ဆောင် လာနိုင်ပါပြီ။ ဝတ်မှုန်ရွှေရည် နဲ့ ခဏတာ မေးဖြစ်ခဲ့ တာတွေကတော့ ဝတ်မှုန် ဇာတ်ကားတွေရိုက်တဲ့အခါမှာ စာချုပ်ရှိလား	3
ဒီနေ့ အနုပညာ ရေစီး ကြောင်းမှာ အောင်မြင်မှုတွေနဲ့ အတူ အလှအပ တွေ တစ်နေ့ တခြား တိုးလာတဲ့ “မိုးဟေကို”ကို တွေ့ရပါတယ်	3
အလှတွေ တိုးလာတဲ့ မိုးဟေကိုရဲ့ အလှတရား လျှို့ဝှက်ချက် တွေကို ထုတ်ဖော် ကြည့်မိတော့… “	3
မိုးအမြင် ပြောရရင် မိန်းကလေး တစ်ယောက်ရဲ့ဘဝမှာ အလှတရားက ရာနှုန်းပြည့် တော့ အရေးပါမယ် မထင်ပါဘူး။ ရာခိုင်နှုန်း ၅၀ တော့ အရေးပါ မယ်	3
ဖြတ်လမ်းက အောင်မြင်ဖို့ မရှိဘူး ဆိုတဲ့ ဖွေးဖွေး	3
ဒီနေ့ ကာလဟာ အနုပညာ မျိုးဆက်သစ် သရုပ်ဆောင်သစ်တွေ အများအပြားပေါ်ထွက်တဲ့ ကာလ တစ်ခုလို့ ဆိုရမှာပဲဖြစ်ပါတယ်။	3
အချို့ မျိုးဆက်သစ် တွေက အနုပညာ ဝမ်းစာပြည့်ဝ သလို ကြိုးစားလို စိတ် အပြင်းအထန် ထက်သန်သူ တွေကိုလည်း တွေ့ရပါတယ်	3
မိမိ အနုပညာရှင်သန် ရပ်တည်ဖို့ အတွက် အပြင်း အထန်ကြိုးစား သွားရင် နေရာ	3
ထိုင်းနိုင်ငံ ဒေသစံတော်ချိန် နံနက် ၉ နာရီ မိနစ် ၂၀ (မြန်မာစံတော်ချိန် ၉ နာရီ) အချိန်က ထိုင်းနိုင်ငံ၊ ဘန်ကောက်မြို့ရှိ ဆမ်မီတဝေ့ ဆေးရုံကြီး၌ ကွယ်လွန်ခဲ့ကြောင်း သတင်း ရရှိပါသည်။	3
မင်းသား ရဲတိုက်ရဲ့ 'ရဲတိုက်ဖောင်ဒေးရှင်း'ကနေဖောင်ဒေးရှင်းနဲ့အတူ လက်တွဲလုပ်ဆောင်ချင်တဲ့ စေတနာ့ ဝန်ထမ်းတွေကို ဖိတ်ခေါ်နေပါပြီ။	3
ACID အဖွဲ့မှ အဖွဲ့သားနှစ်ဦးဖြစ်သည့် ရန်ရန်ချန်းနှင့် ဇေယျာသော်ကို ရန်ရန်ချန်း၏ ဗိုလ်အောင်ကျော်လမ်းရှိ နေအိမ်တွင် တွေ့ရစဉ်။ 	3
ဂီတသစ်ကို ရဲရဲဝံ့ဝံ့ချပြပြီး အယ်လ်ဘမ်တစ်ချပ်တည်းနဲ့ အောင်မြင်မှု ရခဲ့တဲ့ သူတို့အဖွဲ့ကဟစ်ပ်ဟော့သမိုင်းမှာတော့ ပထမဆုံး စာမျက်နှာ	3
‘ဆိုင်းဇီ နံပါတ်တစ်ကြီး ဖြစ်ချင်နေတာလည်း မဟုတ်ပါဘူး။ အခုရထားတဲ့ ပရိသတ်အားပေးမှုနဲ့ပဲ ကျေနပ်ပါတယ်’၊ Lဆိုင်းဇီနှင့် တွေ့ဆုံခြင်း	3
‘မောင်တို့ချယ်ရီမြေ’ တေးစီးရီးထွက်ရှိစဉ်အခါက ဆွဲဆောင်မှုရှိတဲ့ အသံအေးအေးလေးနဲ့ ပရိသတ် သတိထားမိစေခဲ့တဲ့ တိုင်းရင်းသူလေး တစ်ယောက်လို့ 	3
 ပရိသတ်အများစုရဲ့ ရင်ထဲကို ထိုးဖောက်သွားပြီးနောက်မှာ ‘မိုးရာသီထဲ’သီချင်းနဲ့ Lဆိုင်းဇီက နောက်ထပ်မှတ်တိုင်တစ်ခု ထပ်စိုက်နိုင်ခဲ့သလို 	3
 ခုလို ပြောပြခဲ့ပါတယ်။ ''အဲဒီမြို့ကို ရောက်တာနဲ့ ဘာမှမမြင်ရသေးဘူး။ ဝမ်းနည်းသလို၊ ကြေကွဲ သလိုခံစားရတယ်။	3
ဆိုလိုက်တာနဲ့ ကချင်တိုင်းရင်းသူလေး Lဆိုင်းဇီဆိုတာ သိကြပြီးဖြစ်မှာပါ။ အဲဒီအခွေထဲက ‘လှည့်ကြည့်ပါဦး’ သီချင်းလေးက	3
ဗီဒီယိုနဲ့ ရုပ်ရှင်ဇာတ်ကားတချို့ မှာလည်း ပီပြင်သော သရုပ်ဆောင်မှုတွေနဲ့ ပုံဖော်ပြနိုင်ခဲ့ပါသေးတယ်။	3
ဂီတသစ်ကို ရဲရဲဝံ့ဝံ့ချပြပြီး အယ်လ်ဘမ်တစ်ချပ်တည်းနဲ့ အောင်မြင်မှု ရခဲ့တဲ့ သူတို့အဖွဲ့ကဟစ်ပ်ဟော့သမိုင်းမှာတော့ ပထမဆုံး စာမျက်နှာ	3
‘ဆိုင်းဇီ နံပါတ်တစ်ကြီး ဖြစ်ချင်နေတာလည်း မဟုတ်ပါဘူး။ အခုရထားတဲ့ ပရိသတ်အားပေးမှုနဲ့ပဲ ကျေနပ်ပါတယ်’၊ Lဆိုင်းဇီနှင့် တွေ့ဆုံခြင်း	3
ဝတ်မှုန်ရွှေရည် နှင့် တေဇ သား ချစ်သူတွေဖြစ်နေပြီလား သူတို့ စုံတွဲဓါတ်ပုံတွေ အင်တာနက်ပေါ်မှာ ပြန့်နှံနေ	3
မင်းသမီး ဝတ်မှုန်ရွှေရည် တယောက်အခုတလော စီးပွါးရေးလုပ်ငန်းရှင် တေဇ သား နဲ့ တွဲနေတဲ့ ဓါတ်ပုံတွေ ထွက်လာပါတယ်။ 	3
ဝတ်မှုန်ရွှေရည် ဟာ အဆိုတော် စိုင်းစိုင်းခမ်းလှိုင် ရဲ့ ရည်းစား လို့လည်း ဆိုပါတယ်	3
တက်သစ်စ အချိန်တုန်းကတော့ ဗိုလ်ချုပ်သန်းရွှေ မြေး ဖိုးလပြည့် နဲ့ မေမြို့ ကို ပါသွားတယ်ဆိုတဲ့ သတင်းတွေလည်း ထွက်ခဲ့ဖူးပါတယ်။	3
သြစတြေးလျ နိုင်ငံမှာ သွား ရောက် ဖျော်ဖြေခဲ့တဲ့ ချမ်းချမ်းတစ် ယောက် ချစ်သူ မော်ဒယ်လ် သရုပ် ဆောင်ဘုဏ်းသိုက် နဲ့လမ်းခွဲ လိုက်ပြီ ဆိုတဲ့ သတင်းက	3
