title	category
ကချင်ပြည်နယ်၊ မိုးညှင်းမြို့၊ ပြည်သူ့ ဆေးရုံမှာ ဇွန်လ ၁၀ ရက် ညနေ ၇ နာရီ	0
မှုခင်း သတင်း	0
ဦးဝီရသူအမှု မျက်ကွယ်၌ စစ်ဆေးရန် အမိန့်ချ	0
ဖမ်းဝရမ်းထုတ်ခံထားရတဲ့ ဦးဝီရသူရဲ့အမှုကို မျက်ကွယ်မှာ စစ်ဆေးဖို့ရန်ကုန် 	0
အနောက်ပိုင်းခရိုင် တရားရုံးက ဒီကနေ့ ဇွန်လ ၁၁	0
ကျနော့်ကို တပ်မတော်က ပုန်ကန်သူဖြစ်အောင် အတင်းတွန်းပို့နေတယ် မင်းထင်ကိုကိုကြီး	0
နိုင်ငံတော်အကြည်ညိုပျက်စေမှုနဲ့ တရားစွဲခံထားရတဲ့ ဒါရိုက်တာ မင်းထင်ကိုကိုကြီးရဲ့ 	0
အမှု ရုံးချိန်းကို ဇွန်လ ၆ ရက်က အင်းစိန်မြို့နယ်	0
မှုခင်း သတင်း	0
ဦးသောဘိတကို တပ်မတော်က စွဲဆိုထားသည့် ၅၀၅ (ခ) ကို တရားရုံးက ပလပ်	0
ရွှေဝါရောင် ဆရာတော် ဦးသောဘိတ (အလင်္ကာကြယ်) ကို တပ်မတော်က နိုင်ငံတော်အကြည်ညိုပျက်စေမှုနဲ့ စွဲဆိုခဲ့တဲ့အမှုကို အမရပူရမြို့နယ်တရားရုံးက ဇွန်	0
မှုခင်း သတင်း	0
ဦးဝီရသူလွတ်မြောက်နေခြင်း အစိုးရနှင့် မသက်ဆိုင်ဟု ဝန်ကြီးချုပ် ဦးဖြိုးမင်းသိန်းပြော	0
ဦးဝီရသူ ထွက်ပြေးလွတ်မြောက်နေတာဟာ အစိုးရအဖွဲ့ဝင်တွေနဲ့ မသက်ဆိုင်ဘဲ လုံခြုံရေး နဲ့ ဥပဒေစိုးမိုးရေး ဆောင်ရွက်နေသူတွေနဲ့သာသက်ဆိုင်တယ်လို့ ရန်ကုန်တိုင်း ဝန်ကြီးချုပ်	0
မှုခင်း သတင်း	0
ဘုတလင်တွင် ကြွက်များအစုလိုက်သေဆုံးသဖြင့် ဒေသခံများ စိုးရိမ်နေ	0
စစ်ကိုင်းတိုင်းဒေသကြီး၊ ဘုတလင်မြို့နယ်က ကျေးရွာတချို့မှာ ဇွန် ၃ 	0
ရက်နေ့ကစတင်ကာ ဒေသအခေါ် ကြွက်ကတိုးတွေ အစုလိုက်သေဆုံးနေပါတယ်။	0
မှုခင်း သတင်း	0
မိုးကုတ်တွင် မြေပြို၊ အမျိုးသမီး ၁ ဦး သေဆုံး	0
မန္တလေးတိုင်းဒေသကြီး၊ မိုးကုတ်မြို့မှာ ဒီကနေ့ ဇွန်လ ၆ ရက် မနက်အစောပိုင်းက	0
 မြေပြိုကျပြီး အမျိုးသမီး တဦးမြေပိသေဆုံးခဲ့ကာ	0
မှုခင်း သတင်း	0
မောင်တောတွင် ဗုံးသီးမတော်တဆပေါက်ကွဲပြီး နယ်ခြားစောင့် ရဲ ၁ ဦး သေဆုံး၊ ၃ ဦးဒဏ်ရာရ	0
ရခိုင်ပြည်နယ်၊ မောင်တောမြို့နယ် တောင်ပြိုယာတံတားအနီးမှာ ဇွန်လ ၅ ရက်က ဗုံးသီး မတော်တဆပေါက်ကွဲပြီး နယ်ခြားစောင့်ရဲတပ်ဖွဲ့ ၁	0
မှုခင်း သတင်း အနုပညာ	0
မင်းသားဝေဠုကျော် တရားရုံးကို လာရောက်နိုင်ခြင်းမရှိသဖြင့်ရုံးချိန်းထပ်မံချိန်းဆို	0
ကာမလိမ်လည်ရယူမှုနဲ့ တရားစွဲခံထားရတဲ့ သရုပ်ဆောင် မင်းသားဝေဠုကျော် ဒီကနေ့ ရုံးချိန်းကို ခွင့်တင်ထားပြီး လာရောက်နိုင်ခြင်းမရှိလို့ ဇွန်လ ၁၉	0
မှုခင်း သတင်း	0
စာရေးဆရာမာန် (တောင်လုံးပြန်) ကို တပ်မတော်က တရားစွဲမည်	0
တနင်္သာရီတိုင်း၊ မြိတ်မြို့မှာ မေလ ၉ ရက်က ပြုလုပ်ခဲ့တဲ့ ၂၀၀၈ ဖွဲ့စည်းပုံအခြေခံဥပဒေ ပြင်ဆင်ရေး လူထုဟောပြောပွဲမှာ	0
မူူးယစ်ဆေးဝါး မှုခင်း သတင်း	0
အိုက်စ်မူးယစ်ဆေးများကို ကျောက်ချဉ်နှင့် လဲလှယ်ခဲ့သည့် ရဲတပ်ကြပ်ကို သင်္ကန်းဝတ်ဖြင့်ဖမ်းမိ	0
ရှမ်းပြည်နယ်၊ ကျိုင်းတုံမြို့မရဲစခန်းမှာ ပျောက်ဆုံးသွားခဲ့တဲ့ 	0
အိုက်စ်မူးယစ်ဆေးဝါးတွေနဲ့ပတ်သက်ပြီး သံသယရှိတဲ့ ရဲတပ်ကြပ်ကြီးမြင့်နိုင်ကို 	0
သင်္ဃန်းဝတ်နဲ့ ပြန်လည်ဖမ်းဆီးရမိပြီး အရေးယူနိုင်ဖို့	0
မှုခင်း သတင်း	0
တာချီလိတ် ရွှေဆိုင်တဆိုင်တွင် ကျပ်သိန်း ၂၅၀၀ တန်ဖိုးရှိ ရွှေထည်များ ဓားပြတိုက်ခံရ	0
ရှမ်းပြည်နယ်၊ တာချီလိတ်မြို့၊ မဲခေါင်ရပ်ကွက်ရှိ “နန်းနန်းဘွန်းကျောက်” ရွှေဆိုင်အမှတ် 	0
၂ မှာ မနေ့က ဆိုင်ကယ်သမား ၂ဦးက	0
တောင်ငူခရိုင် ဥပဒေအရာရှိနှင့် ဆွာမြို့ရဲစခန်းမှူးတို့ကို အဂတိလိုက်စားမှုဖြင့် အရေးယူ 	0
ပဲခူးတိုင်းဒေသကြီး တောင်ငူခရိုင်က ဥပဒေအရာရှိ တဦးနဲ့ဆွာနယ်မြေရဲစခန်းမှူး 	0
တဦးတို့ကို အဂတိလိုက်စားမှုတိုက်ဖျက်ရေးဥပဒေနဲ့အမှုဖွင့်အရေးယူထားတယ်လို့ 	0
အဂတိလိုက်စားမှု တိုက်ဖျက်ရေးကော်မရှင်က	0
မှုခင်း သတင်း နိုင်ငံတကာ	0
တိုကျိုမြို့ပြင် ဘတ်စ်ကားဂိတ်တခုတွင် ဓားထိုးမှုဖြစ်၊ ကျောင်းသူလေးတဦး သေဆုံး	0
ဂျပန်နိုင်ငံ တိုကျိုမြို့ပြင်က ဘတ်စ်ကားဂိတ်တခုမှာ မေလ ၂၈ ရက်က ဓားထိုးမှုတခု 	0
ဖြစ်ပွားပြီး ကျောင်းသူလေးတယောက် သေဆုံးကာ	0
မှုခင်း သတင်း	0
ဘင်္ဂလားဒေ့ရှ်ဒုက္ခသည်စခန်း၌ အာဆာအကြမ်းဖက်သင်တန်းဆင်းများ နေထိုင်နေဟု 	0
ဖမ်းမိသည့် အဖွဲ့ဝင် ၁ဦး ထွက်ဆို	0
ရခိုင်ပြည်နယ်၊ မောင်တောမြို့နယ်၊ လိပ်ရ(မြောက်)ကျေးရွာမှာ အာဆာ အကြမ်းဖက် 	0
အဖွဲ့ဝင်တဦးကို ဖမ်းဆီးရမိခဲ့ပြီး ဘင်္ဂလားဒေ့ရှ်နိုင်ငံရှိ ဒုက္ခသည်စခန်းမှာ အာဆာ	0
မှုခင်း သတင်း	0
ကလေးမြို့နယ်တွင် ကျောက်မီးသွေးတွင်းပြိုကျ လူတချို့သေဆုံးပြီး တချို့ပိတ်မိနေ	0
စစ်ကိုင်းတိုင်းဒေသကြီး၊ ကလေးမြို့နယ်၊ ကြက်ဖနက်ချောင်းဖျား၊ ပလူဇဝဒေသမှာ 	0
ထူးဟန်သစ်ကုမ္ပဏီက တူးဖော်နေတဲ့ ကျောက်မီးသွေးတွင်း မေလ ၂၇ ရက်	0
မှုခင်း သတင်း	0
ပဲခူးဝန်ကြီးချုပ်၏သား ဓားထောက်ခြိမ်းခြောက်ခံရ၊ ဓားဖြင့်ခုခံသည့်တရားခံ ၂ ဦးကိုရဲက 	0
သတ်ပုတ်ဖမ်းဆီး	0
ပဲခူးမြို့၊ နန်းတော်ရာဝန်းအတွင်းမှာ မေလ ၂၇ ရက်ညနေပိုင်းက ပဲခူးတိုင်းဒေသကြီး 	0
ဝန်ကြီးချုပ်ရဲ့သားဖြစ်သူကို အမျိုးသား ၂ ဦး	0
မှုခင်း သတင်း	0
မုံရွာ ကမ္ဘောဇဘဏ်ခွဲတွင် ငွေစုစာအုပ်ထဲက ကျပ် သိန်း ၅၀၀ ပျောက်ဆုံးမှု 	0
အမှုဖွင့်တိုင်ကြား	0
မုံရွာ ကမ္ဘောဇဘဏ်ခွဲမှာငွေစုဘဏ် စာအုပ်ထဲက ကျပ် သိန်း ၅၀၀ ပျောက်ဆုံးမှု ဖြေရှင်းပေးဖို့ဆုံးရှုံးနစ်နာသူတဦးက	0
မှုခင်း သတင်း	0
ရန်ကုန်-မန္တလေးအမြန်လမ်းတွင် ကားနှင့်ဆိုင်ကယ်တိုက်မိ၊ ၁ ဦးသေဆုံး	0
ရန်ကုန်-မန္တလေးအမြန်လမ်း မိုင်တိုင် ၂၇၈/၅ မှာ ဒီနေ့ နေ့လယ်ပိုင်းက လမ်းဖြတ်ကူးတဲ့ဆိုင်ကယ်နဲ့ အိမ်စီးကားတိုက်မိရာ အမျိုးသား	0
မှုခင်း သတင်း	0
Biman လေယာဉ်မတော်တဆမှု စစ်ဆေးရန် Black Box ကို သြစတြေးလျသို့ ပို့ဆောင်မည်	0
ရန်ကုန်လေဆိပ်မှာ မတော်တဆထိခိုက်မှုဖြစ်ပွားခဲ့တဲ့ Biman လေယာဉ်နဲ့ပတ်သက်ပြီး 	0
စစ်ဆေးဖို့အတွက်Black Box ကို သြစတြေးလျနိုင်ငံကို ပို့ဆောင်သွားမယ်လို့	0
မှုခင်း သတင်း	0
ခေါင်းဖြတ်လူသတ်မှုဖြင့် သေဒဏ်ကျနေသူ လွတ်ငြိမ်းခွင့်ဖြင့် ပြန်လွတ်သည့်သတင်း 	0
မဟုတ်မှန်	0
ခေါင်းဖြတ်လူသတ်ခဲ့တာကြောင့် သေဒဏ်ကျခံနေရတဲ့သူတဦး သမ္မတရဲ့ 	0
လွတ်ငြိမ်းသက်သာခွင့်နဲ့ ပြန်လွတ်တာတယ်ဆိုတဲ့ သတင်းတွေဟာ သတင်းမှား 	0
ဖြစ်တယ်လို့ အကျဉ်းဦးစီးဌာနက ထုတ်ပြန်ပါတယ်။	0
မှုခင်း သတင်း	0
သပိတ်ကျင်း ရွှေတူးဖော်လုပ်ကွက်တွင် ယမ်းပေါက်ကွဲပြီး ၂ ဦးသေ၊ ၁ဦးဒဏ်ရာရ	0
မန္တလေးတိုင်း၊ သပိတ်ကျင်းမြို့နယ်၊ ရွှေသတ္တုတူးဖော်ရေးလုပ်ကွက်မှာမေလ ၂၆ ရက် 	0
မွန်းလွဲ ၁ နာရီလောက်က ယမ်းဖောက်ခွဲဖို့လုပ်နေချိန်	0
မန္တလေးတွင် မီးသတ်ယူနီဖောင်းဝတ် လိမ်လည်အလှူခံသူကို ဖမ်းမိ	0
 မန္တလေးမြို့မှာ အရန်မီးသတ်တပ်ဖွဲ့ ယူနီဖောင်းဝတ်ဆင်ပြီး 	0
လိမ်လည်အလှူခံနေသူတဦးကို မေ ၂၂ ရက် ညနေပိုင်းက ဖမ်းဆီးရမိခဲ့တယ်လို့ မီးသတ်တပ်ဖွဲ့က	0
မှုခင်း သတင်း	0
အထက်မင်းလှတွင် ဆီဘောက်ဆာ ၂ စီး မီးလောင်	0
မကွေးတိုင်းဒေသကြီး၊ မင်းလှမြို့နယ်၊ ကုန်းကြီးဆီခြံကုန်းမှာ မေ ၂၂ ရက် မွန်းလွဲပိုင်းက ဆီဘောက်ဆာကား ၂ စီး	0
မှုခင်း သတင်း	0
အခွန်တံဆိပ်မကပ်ပေးသည့် ဖုန်းအရောင်းဆိုင်များကို သတင်းပေးတိုင်ကြားပါက 	0
ဆုချီးမြှင့်မည်	0
ဖုန်းနဲ့ ဆက်စပ်ပစ္စည်း ဝယ်သူတွေကို ကုန်သွယ်ခွန် ၅ ရာခိုင်နှုန်း လာမယ့် ဇွန်လ ၁ ရက်နေ့	0
မိုးလေဝသ မှုခင်း သတင်း သဘာဝပတ်ဝန်းကျင်/ရာသီဥတု	0
အိမ်မဲနှင့် လေးမျက်နှာမြို့နယ်တို့တွင် မိုးကြိုးပစ်ခံရ၍ လူ ၂ ဦးသေ၊ ၃ ဦးဒဏ်ရာရ	0
ဧရာဝတီတိုင်းဒေသကြီး အိမ်မဲမြို့နဲ့ လေးမျက်နှာမြို့တို့မှာ မေ ၂၀ ရက် ညနေပိုင်းက ိုးကြိုးပစ်ခံရလို့ လူ ၂	0
မှုခင်း သတင်း	0
မြောင်းမြမြို့နယ် မြန်မာ့လယ်ယာဖွံ့ဖြိုးရေးဘဏ်ခွဲ မန်နေဂျာကို အဂတိလိုက်စားမှုဖြင့် အရေးယူ	0
မြောင်းမြမြို့နယ် မြန်မာ့လယ်ယာဖွံ့ဖြိုးရေးဘဏ်ခွဲ မန်နေဂျာ (ယခု ကျောင်းကုန်းမြို့နယ် ြန်မာ့လယ်ယာဖွံ့ဖြိုးရေးဘဏ်) ဒေါ်မာလာတင်ကို အဂတိလိုက်စားမှု တိုက်ဖျက်ရေး ဥပဒေနဲ့	0
မှုခင်း သတင်း	0
ကရင်နီလူငယ်ခေါင်းဆောင်များကို တရားစွဲ၊ ရဲတပ်ဖွဲ့က လိုက်လံဖမ်းဆီးနေ	0
ကရင်နီလူငယ် ၆ ဦးကို ပြည်နယ်အစိုးရက ပုဂ္ဂိုလ်ဆိုင်ရာ လွတ်လပ်မှု၊ လုံခြုံမှုကို ာကွယ်ပေးရေး ဥပဒေ ပုဒ်မ	0
မှုခင်း သတင်း	0
ဆေးကုမှုစရိတ်မရှိ၍ မိခင်ဖြစ်သူက မွေးခင်းစ ကလေးငယ်အား စွန့်ပစ်	0
ဆေးကုမှုစရိတ်မရှိ၍ မိခင်ဖြစ်သူက မွေးကင်းစ ကလေးငယ်အား စွန့်ပစ် ကျော်စိုးမိုး ဧရာဝတီတိုင်း၊ ဖျာပုံမြို့တွင် မွေးကင်းစ ၆	0
မှုခင်း သတင်း	0
တန့်ဆည်မြို့တွင် အမျိုးသား အလောင်းတလောင်း တွေ့ရှိ	0
စစ်ကိုင်းတိုင်းဒေသကြီး တန့်ဆည်မြို့နယ် ရွှေကူမူးလက်တက် ကမ်းဘေးမှာ မေလ ၁၈ 	0
ရက်နေ့ မနက်ပိုင်းက အမျိုးသားအလောင်းတလောင်း တွေ့ရှိခဲ့ပါတယ်။	0
မှုခင်း သတင်း	0
ခရီးသည်တင်ယာဉ်တစီး ချောင်းထဲထိုးကျ၊ ၄ ဦး ဒဏ်ရာရ (ဓာတ်ပုံ)	0
ဧရာဝတီတိုင်းဒေသကြီး ဒေးဒရဲမြို့နဲ့ ဖျာပုံမြို့အကြားက ချောင်းကူးတံတားမှာ မေ ၁၇	0
ရက်နေ့က ဘိုကလေး-လှိုင်သာယာပြေးဆွဲနေတဲ့ နိုင်အောင်ကျော် ခရီးသည်တင်ယာဉ်	0
မှုခင်း သတင်း	0
မင်းလှတွင် ၃ နှစ်အရွယ် တူမအား အဓမ္မပြုကျင့်မှုဖြင့် ဦးလေးဖြစ်သူကို အမှုဖွင့်	0
မကွေးတိုင်း၊ မင်းလှမြို့ရှိ ရပ်ကွက်တခုမှာ မေလ ၁၇ ရက် နေ့လယ်ပိုင်းက အသက် ၃ နှစ်အရွယ်	0
ရှမ်းပြည်နယ်၊ တာချီလိတ်မြို့ပေါ် ရပ်ကွက်တွေမှာ တရားမဝင် နေထိုင်နေတဲ့ တရုတ်နိုင်ငံသား အယောက် ၁၈၀ ကျော်ကို လက်နက်ခဲယမ်းများနဲ့အတူ	0
မှုခင်း သတင်း	0
ဖမ်းဆီးခံ ကျောက်တန်းရွာသားများ အားလုံးကို တပ်မတော်ပြန်လွှတ်ပေး	0
ရခိုင်ပြည်နယ်၊ ရသေ့တောင်မြို့နယ်၊ ကျောက်တန်းကျေးရွာ စာသင်ကျောင်းမှာ 	0
တပ်မတော်က ဖမ်းဆီးစစ်ဆေးနေသူတွေထဲက လက်ကျန်ရွာသား ၂၂ ဦးစလုံးကို မေလ	0
မှုခင်း သတင်း နိုင်ငံတကာ	0
ဘင်္ဂလားဒေ့ရှ်တွင် သူနာပြု ၁ ဦး အဓမ္မပြုကျင့် သတ်ဖြတ်ခံရပြီးနောက် ဆန္ဒပြပွဲများ ပေါ်ပေါက်	0
ဘင်္ဂလားဒေ့ရှ်နိုင်ငံအတွင်း ကျောင်းသူတယောက်ကို မီးရှို့သတ်မှုအပြီး သီတင်းပတ်တွေ 	0
အတွင်းမှာပဲ သူနာပြုတယောက် ထပ်ပြီး အဓမ္မပြုကျင့် သတ်ဖြတ်ခံရလို့ ဆန္ဒပြပွဲတွေ	0
မှုခင်း သတင်း	0
မြန်အောင်မြို့နယ်တွင် ဘုန်းကြီးချင်းစကားများဓားခုတ်မှုဖြစ်ပွားပြီး ၁ ပါးပျံလွန်	0
ဧရာဝတီတိုင်း၊ မြန်အောင်မြို့နယ်၊ ရေတွင်းကုန်းကျေးရွာ စိတ္တသုခကျောင်းတိုက်မှာ 	0
မေလ ၁၂ ရက် ည၂ နာရီခွဲကျော်လောက်က ဘုန်းကြီးချင်း	0
မှုခင်း သတင်း	0
မိုင်းပျဉ်းတွင် ချောင်းအတွင်း ယာဉ်တစီး ထိုးကျ၊ ၅ ဦး ရေနစ်သေဆုံး	0
ရှမ်းပြည်နယ်၊ကျိုင်းတုံခရိုင်၊ မိုင်းပျဉ်းမြို့၊ ပိန်းဆန်းရပ်ကွက် ကျိုင်းတုံ	0
-တောင်ကြီးကားလမ်း မိုင်တိုင် (၃၃၆/၇) ကြားမှာ မေ ၁၂ ရက်	0
မူးယစ်ဆေးဝါး မှုခင်း သတင်း	0
မူးယစ်ကုန်သည်အဖွဲ့နှင့် ထိုင်းစစ်တပ် ပစ်ခတ်မှုဖြစ်၊ ၄ ဦးသေဆုံး	0
မြန်မာနိုင်ငံ တာချီလိတ်ခရိုင်ဘက်ကနေ ထိုင်းနိုင်ငံ မယ်ဆိုင်မြို့နယ်ဘက်ကို 	0
ဝင်ရောက်လာတဲ့ မူးယစ်ဆေးဝါးသယ်ဆောင်သူတွေနဲ့ ထိုင်းစစ်တပ်တို့ 	0
ထိတွေ့ပစ်ခတ်မှုရှိပြီး မူးယစ်	0
မှုခင်း သတင်း	0
အင်းတော်တွင် ကျောက်ကားတစီး တိမ်းမှောက်၊ ၄ ဦး သေဆုံး	0
စစ်ကိုင်းတိုင်းဒေသကြီး အင်တော်မြို့နယ် ရွာဟောင်းကျေးရွာအနီး မေ ၁၂ ရက်နေ့ နေ့ 	0
မွန်းလွဲပိုင်းက ကျောက်တင်ဆောင်လာတဲ့ ကားတစီး	0
မှုခင်း သတင်း	0
ဖားကန့်တွင် ကလေးငယ် ခိုးယူသူကို ရွာသားများ ဖမ်းဆီး	0
ကချင်ပြည်နယ်၊ ဖားကန့်မြို့နယ်၊ ဆိပ်မူကျေးရွာအုပ်စု ကောင်စံကျေးရွာ ရပ်ကွက် ၄ နေအိမ်အမှတ် ၉၈ ဦးမောင်မောင်ရှည်ရဲ့ 	0
မှုခင်း သတင်း	0
မန္တလေးတွင် ၆ ရက်အတွင်း တုတ်၊ ဓား လက်နက်ကိုင်သူ ၁၀၀ ကျော် ဖမ်းမိ	0
မန္တလေးမှာ တုတ်၊ ဓား လက်နက်ကိုင်ရမ်းကားသူတွေကို အသွင်ယူစုံစမ်းဖမ်းဆီးနေပြီး ၆ ရက်အတွင်း လူပေါင်း ၁၀၀ ကျော်ဖမ်းမိခဲ့တယ်လို့	0
မှုခင်း သတင်း	0
အိုးရှင်းဝေ့ကုမ္ပဏီ၏ ဖိုက်ဘာဆက်သွယ်ရေးပုံးများ ဖျက်ဆီးခံရ	0
မန္တလေးမြို့တွင်း မြို့နယ်သုံးခုမှာ နိုင်ငံခြားရင်းနှီးမြှုုပ်နှံမှုကုမ္ပဏီတခုဖြစ်တဲ့	0
 အိုးရှင်းဝေ့ကုမ္ပဏီရဲ့ အင်တာနက်ဝန်ဆောင်မှုပေးနေတဲ့ ဖိုင်ဘာဆက်သွယ်ရေးပုံးတွေ	0
 ဖျက်ဆီးခံခဲ့ရတယ်လို့ ကုမ္ပဏီ တာဝန်ခံက ပြောပါတယ်။	0
Biman အဲလိုင်းလေယာဉ်မတော်တဆမှု ဒဏ်ရာရသူများကို အာယုအထူးကုဆေးရုံသို့ ပြောင်းရွှေ့	0
Biman အဲလိုင်း လေယာဉ်မတော်တဆမှုမှာ ဒဏ်ရာရရှိသွားတဲ့ ခရီးသည် ၁၇ ဦးနဲ့ လေယာဉ်မှူး ၂ ဦး	0
မှုခင်း သတင်း	0
ကလေးမြို့တွင် မီးလောင် ကျပ်သိန်း ၈၀ ကျော်ဖိုး ဆုံးရှုံး	0
စစ်ကိုင်းတိုင်းဒေသကြီး၊ ကလေးမြို့ အောင်သစ္စာရပ်ကွက်ရှိ Star မုန့်ဖိုမှာ ဒီမနက် ၄ နာရီလောက်က မီးလောင်မှုဖြစ်ပွားခဲ့ပြီး လူနေအိမ်	0
 မှုခင်း သတင်း	0
မလှိုင်မြို့နယ်တွင် လျှပ်စစ်ရေနွေးအိုး အပူလွန်ကဲရာက အဆောက်အဦ ၄လုံး မီးလောင်	0
မန္တလေးတိုင်းဒေသကြီး၊ မလှိုင်မြို့နယ် ညောင်အုပ်ရွာမှာ မေလ ၇ရက် ညနေက 	0
လျှပ်စစ်ရေနွေးအိုး အပူလွန်ကဲပြီး မီးလောင်ခဲ့ရာ အဆောက်အဦ	0
မူူးယစ်ဆေးဝါး မှုခင်း သတင်း	0
အင်းတော်ကြီးတွင် မူးယစ်ဆေးနှင့် လက်ပစ်ဗုံးဖမ်းမိ၊ တရားခံက ရဲကို ဓားဖြင့်ခုတ်ခုခံ	0
